classe,municipio,uf,tipo,situacao,area,vpp,vup,vm,lances,exposicao,selic,igpm,ipca,incc,pib,idade,condominio,esquina,vagas,abaixo,arrematado
1,3550308,35,2,1,125.35,579407.71,353166.09,494433,2,22,6.5,65279,33664,37719,1.1,30,2,2,0,0.4,SIM
1,4314902,43,1,1,77.73,636225.43,516789.45,614979,0,1,6.5,65279,33664,37719,1.1,30,1,2,1,0.19,NAO
1,3550308,35,2,1,198,382115.72,229269.43,323270,1,11,6.5,65279,33664,37719,1.1,30,2,2,2,0.41,SIM
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
1,3550308,35,1,1,269.1,704813.9,407935.56,611903,12,24,6.5,65279,33664,37719,1.1,30,1,2,2,0.5,SIM
1,3550308,35,1,1,284.55,1947890.23,1365568.44,1775239,0,24,6.5,65279,33664,37719,1.1,30,1,2,2,0.3,NAO
1,3205309,32,1,2,1408,2500000,1675000,2500000,0,0,6.5,65279,33664,37719,1.1,30,1,2,6,0.33,NAO
1,3550308,35,1,1,112.21,261690.97,170354.28,229978,1,20,6.5,65279,33664,37719,1.1,30,1,1,1,0.35,SIM
1,3550308,35,1,1,721348,276817.48,166339.62,232875,0,24,6.5,65279,33664,37719,1.1,30,1,2,1,0.4,NAO
1,3550308,35,1,2,73852,250607.96,188590.32,264026,18,24,6.5,65279,33664,37719,1.1,30,1,2,1,0.4,SIM
1,3550308,35,2,1,203,1718295.22,860436.33,1290654,0,20,6.5,65279,33664,37719,1.1,30,2,2,0,0.5,NAO
2,3143302,31,5,1,333.39,1149673.36,583056841,874585,0,20,6.5,82624,44847,39265,1.6,26,2,2,0,0.5,NAO
1,3523404,35,8,2,756.1,143696.01,86217.61,120705,0,21,6.5,82624,44847,39265,1.6,13,2,2,0,0.4,NAO
2,3505708,35,5,1,288,1564265.94,942595.37,1319634,0,43,6.5,82624,44847,39265,1.6,34,1,2,0,0.4,NAO
1,3554953,35,8,1,5121,38478.75,26935.13,35016,0,21,6.5,82624,44847,39265,1.6,39,2,2,0,0.3,NAO
1,3513801,35,1,1,94118,181458.24,181458.24,234081,0,0,6.5,82624,44847,39265,1.6,30,1,2,1,0.29,NAO
1,3502804,35,2,1,250,50783.12,30469.87,42963,0,20,6.5,82624,44847,39265,1.6,35,2,2,0,0.41,NAO
1,3523909,35,2,1,253,490369.55,294221.73,411910,0,20,6.5,82624,44847,39265,1.6,43,2,2,0,0.4,NAO
1,3548500,35,1,1,147.22,932094.99,582466.42,763031,0,20,6.5,82624,44847,39265,1.6,41,1,1,0,0.31,NAO
1,4213807,35,1,1,75.96,132290.55,79374.33,111124,5,22,6.5,82624,44847,39265,1.6,14,1,2,1,0.4,SIM
1,3554953,35,2,1,90,147163.02,103014.12,133918,0,21,6.5,82624,44847,39265,1.6,39,2,2,0,0.3,NAO
1,3550308,35,1,2,415.55,490000,490000,681100,0,0,6.5,82624,44847,39265,1.6,25,1,2,3,0.39,NAO
1,3550308,35,1,1,88.19,339750996,169876,254814,0,20,6.5,82624,44847,39265,1.6,35,1,2,1,0.5,NAO
1,2701506,50,8,1,396.5,61155.3,36693.18,55040,1,20,6.5,82624,44847,39265,1.6,39,2,2,0,0.5,SIM
1,3550308,35,2,1,548,5135803.35,2567901.68,3851853,0,20,6.5,82624,44847,39265,1.6,31,2,2,0,0.5,NAO
2,3550308,35,3,1,250,616660.52,369996.31,521695,1,20,6.5,82624,44847,39265,1.6,13,2,2,0,0.41,SIM
1,3509700,35,1,2,275.18,547218.3,328330.98,462947,0,20,6.5,82624,44847,39265,1.6,20,1,2,1,0.41,NAO
2,3548708,35,7,1,112.06,383287.51,191643.76,287466,0,20,6.5,82624,44847,39265,1.6,19,1,2,1,0.5,NAO
1,3550308,35,1,1,81.52,371174.91,223662.58,313128,0,23,6.5,82624,44847,39265,1.6,43,1,2,0,0.4,NAO
1,3549102,35,2,1,300,190050.25,95433.73,143151,2,23,6.5,82624,44847,39265,1.6,36,2,2,0,0.5,SIM
1,3552205,35,8,2,9413.29,34576975,20746185,29044659,0,20,6.5,82624,44847,39265,1.6,35,2,2,0,0.4,NAO
2,3550308,35,7,1,45.97,401078.34,241681.78,338354,0,23,6.5,82624,44847,39265,1.6,44,1,2,0,0.4,NAO
1,3552205,35,1,1,125.62,76551.12,45930.67,64762,0,20,6.5,82624,44847,39265,1.6,35,1,2,1,0.41,NAO
2,33,33,7,1,25,217842.23,127357.18,180847,0,7,6.5,82624,44847,39265,1.6,8,2,2,0,0.42,NAO
2,3505708,35,7,1,117675,589712.06,383223.94,521185,0,7,6.5,82624,44847,39265,1.6,9,1,2,1,0.36,NAO
1,3550308,35,1,1,406.42,1940000,1940000,2754800,32,0,6.5,82624,44847,39265,1.6,32,1,2,3,0.42,SIM
1,3504107,35,2,1,3792.96,611553.12,305776.56,458665,0,20,6.5,82624,44847,39265,1.6,29,2,2,0,0.5,NAO
1,2513851,35,2,1,386.92,787067.83,393533.92,590301,0,20,6.5,82624,44847,39265,1.6,34,2,2,0,0.5,NAO
1,3148004,31,2,1,275,370247.16,188826.05,283239,24,6,6.5,82624,44847,39265,1.6,8,2,2,0,0.5,SIM
1,3523404,35,2,1,339.15,762233.64,459306.75,643029,0,21,6.5,69376,4391,34106,1.6,21,2,2,0,0.4,NAO
1,3550308,35,1,2,975.54,862000,862000,1379200,0,0,6.5,69376,4391,34106,1.6,35,1,2,5,0.6,NAO
1,3550308,35,2,1,450,530834.03,530834.03,796251,0,0,6.5,69376,4391,34106,1.6,37,2,2,0,0.5,NAO
1,3557006,35,1,1,81.46,137832.36,83055.02,116277,0,20,6.5,69376,4391,34106,1.6,6,1,2,1,0.4,NAO
1,3550308,35,1,1,98.33,583634.46,351634.46,492288,1,20,6.5,69376,4391,34106,1.6,36,1,2,1,0.4,SIM
2,3550308,35,7,2,2594.52,10922603.83,5484785.5,8227178,240,20,6.5,69376,4391,34106,1.6,20,1,2,0,0.5,SIM
1,3550308,35,2,1,125,217186.71,130872.37,183221,0,20,6.5,69376,4391,34106,1.6,36,2,2,0,0.4,NAO
1,3552205,35,2,1,460.2,576737.55,347530.51,486543,0,20,6.5,69376,4391,34106,1.6,44,2,2,0,0.4,NAO
1,4213807,35,1,1,39.8,170783.11,101910.49,142675,1,20,6.5,69376,4391,34106,1.6,32,1,2,0,0.4,SIM
2,3504107,35,5,1,85.52,357241.52,396040.6,554457,1,20,6.5,69376,4391,34106,1.6,41,2,2,0,0.4,SIM
1,3518800,35,1,1,91502,323863.83,196616.64,275263,0,2,6.5,69376,4391,34106,1.6,5,1,2,1,0.4,NAO
1,3530805,35,2,1,647.62,1047985.37,523992.69,785989,0,7,6.5,69376,4391,34106,1.6,41,2,2,0,0.5,NAO
1,4213807,35,1,1,59.31,131724.13,79374.32,111124,1,20,6.5,69376,4391,34106,1.6,26,1,1,0,0.4,SIM
2,3550308,35,7,1,97.64,521290.35,314119.14,439767,0,20,6.5,69376,4391,34106,1.6,36,2,2,0,0.4,NAO
1,3550308,35,1,1,46.3,180384.47,90580.06,135870,33,20,6.5,69376,4391,34106,1.6,20,1,2,0,0.5,SIM
1,3550308,35,1,1,66.93,162725.51,81712.61,122569,0,20,6.5,69376,4391,34106,1.6,18,1,2,0,0.5,NAO
1,3550308,35,1,1,278.26,772005.21,465194.9,651273,0,20,6.5,69376,4391,34106,1.6,40,1,2,0,0.4,NAO
1,3550308,35,1,1,114.62,318424,191875.93,268626,0,20,6.5,69376,4391,34106,1.6,39,1,2,1,0.4,NAO
1,3502754,35,8,1,2508.16,250397.71,125737.21,188606,0,20,6.5,69376,4391,34106,1.6,26,2,2,0,0.5,NAO
3,3550308,35,3,1,600,1183835.79,713355.77,998698,0,20,6.5,69376,4391,34106,1.6,27,2,2,0,0.4,NAO
1,3550308,35,1,1,69.82,324606.83,162303.41,245078,80,20,6.5,69376,4391,34106,1.6,43,1,1,0,0.51,SIM
1,3550308,35,1,1,101.99,256961.68,154839.97,216776,1,20,6.5,69376,4391,34106,1.6,39,1,2,1,0.4,SIM
1,3552205,35,1,1,62.38,148107.96,89246.89,124946,1,20,6.5,69376,4391,34106,1.6,36,1,2,0,0.4,SIM
1,3550308,35,1,1,84.37,137010.31,68799.73,103200,7,20,6.5,69376,4391,34106,1.6,22,1,1,0,0.5,SIM
2,3538709,35,3,1,268.2,326713.77,196871.19,275620,1,20,6.5,69376,4391,34106,1.6,44,2,2,0,0.4,SIM
2,3548708,35,5,1,8236.9,18405842.19,12884089.53,16878157,1,21,6.5,82624,44847,39265,1.6,28,2,2,0,0.31,SIM
1,3550308,35,1,2,705608,583000,583000,961950,183,0,6.5,69376,4391,34106,1.6,29,1,2,4,0.65,SIM
1,3301009,33,1,1,51.67,321485.9,160742.95,241114,0,7,6.5,69376,4391,34106,1.6,5,1,2,0,0.5,NAO
2,3507506,35,3,1,300,271523.88,136345.71,204519,0,24,6.5,69376,4391,34106,1.6,41,2,2,0,0.5,NAO
1,3550308,35,1,2,668393,770000,770000,1101100,0,0,6.5,69376,4391,34106,1.6,26,1,2,4,0.43,NAO
1,4213807,35,1,1,53.02,104719.23,63101.71,88342,0,21,6.5,69376,4391,34106,1.6,16,1,2,0,0.4,NAO
1,3550308,35,2,2,120,333000,333000,522810,11,0,6.5,69376,4391,34106,1.6,20,2,2,0,0.57,SIM
1,3509502,35,1,1,41.48,181716.31,127748.38,166073,0,24,6.5,69376,4391,34106,1.6,37,1,2,0,0.3,NAO
1,3550308,35,2,1,4891,1610000,1610000,2382800,9,0,6.5,69376,4391,34106,1.6,5,2,2,12,0.48,SIM
1,3529005,35,8,1,378.82,46903.2,28262.93,39568,0,20,6.5,69376,4391,34106,1.6,42,2,2,0,0.4,NAO
1,3554805,35,2,1,3340.75,607906.86,366312.52,512838,0,21,6.5,69376,4391,34106,1.6,7,2,2,0,0.4,NAO
1,3550308,35,1,2,3728258,468000,468000,748800,8,0,6.5,69376,4391,34106,1.6,28,1,2,3,0.6,SIM
1,3510203,35,2,1,369.2,294722.44,177593.85,248631,0,0,6.5,69376,4391,34106,1.6,40,2,2,0,0.4,NAO
1,3543402,35,2,1,280,366614.15,250550.27,330726,0,7,6.5,69376,4391,34106,1.6,34,2,2,0,0.32,NAO
1,3547304,35,2,1,617.42,2607471.49,1571210.17,2199694,0,21,6.5,69376,4391,34106,1.6,32,2,2,0,0.4,NAO
1,3550308,35,2,1,138.5,599868.31,361468.64,506056,0,21,6.5,69376,4391,34106,1.6,42,2,2,0,0.4,NAO
1,3550308,35,2,1,219,1326804.22,799505.68,1119308,0,21,6.5,69376,4391,34106,1.6,44,2,2,0,0.4,NAO
1,3550308,35,2,1,153.75,996847.88,500567.16,750851,0,21,6.5,69376,4391,34106,1.6,44,2,2,0,0.5,NAO
1,3550308,35,1,1,204.29,909937,552502.1,773503,27,2,6.5,69376,4391,34106,1.6,18,1,2,2,0.4,SIM
1,3513009,35,8,1,265,137010.31,82559.67,115584,0,20,6.5,69376,4391,34106,1.6,18,2,2,0,0.4,NAO
1,3552205,35,1,1,183.76,289243.98,145243.86,217866,1,20,6.5,69376,4391,34106,1.6,34,1,2,0,0.5,SIM
1,3552205,35,8,1,19706.66,2222346.9,1115951.49,1673927,0,20,6.5,69376,4391,34106,1.6,19,2,2,0,0.5,NAO
1,3552205,35,2,1,262,172503.76,103947.31,145526,0,20,6.5,69376,4391,34106,1.6,41,2,2,1,0.4,NAO
1,2500734,35,2,1,250,541467.36,380656.96,494854,0,20,6.5,69376,4391,34106,1.6,33,2,2,0,0.3,NAO
1,33,33,2,1,238,1037977.25,576959.3,836591,0,7,6.5,69376,4391,34106,1.6,7,2,2,0,0.45,NAO
3,3552502,35,3,1,27772.07,19695744.2,2785944.06,5181856,0,15,6.5,69376,4391,34106,1.6,8,2,2,0,0.86,NAO
1,3550308,35,1,1,67.64,359705.26,179852.63,269779,0,21,6.5,69376,4391,34106,1.6,46,1,2,0,0.5,NAO
1,3550308,35,1,1,29.4,204047.42,142833.2,185683,0,21,6.5,69376,4391,34106,1.6,20,1,2,0,0.3,NAO
1,3518800,35,2,1,107.02,206975.69,103487.84,156267,1,21,6.5,69376,4391,34106,1.6,33,2,2,0,0.51,SIM
1,3550308,35,2,1,306,939302.06,563581.23,794650,0,21,6.5,69376,4391,34106,1.6,44,2,2,0,0.41,NAO
1,3205200,32,2,1,360,385735.8,231441.48,324018,1,20,6.5,69376,4391,34106,1.6,30,2,2,0,0.4,SIM
1,3534401,35,1,1,91.83,254077.88,127038.94,190558,16,21,6.5,69376,4391,34106,1.6,30,1,2,1,0.5,SIM
1,3550308,35,1,1,228.6,1107608.74,664565.24,937037,0,21,6.5,69376,4391,34106,1.6,43,1,2,0,0.41,NAO
1,3550308,35,8,1,236,257247.8,128623.9,192936,0,20,6.5,69376,4391,34106,1.6,35,2,2,0,0.5,NAO
1,3550308,35,1,1,98.25,289856.55,144928.27,218842,61,21,6.5,69376,4391,34106,1.6,24,1,2,0,0.51,SIM
1,3548708,35,1,1,86.47,390740.74,278230.06,358917,0,7,6.5,69376,4391,34106,1.6,6,1,2,1,0.29,NAO
1,3550308,35,2,1,518,1419287,993500.9,1291551,1,20,6.5,69376,4391,34106,1.6,42,2,2,0,0.3,SIM
2,3550308,35,7,1,34.12,138612.33,69306.12,103959,0,20,6.5,69376,4391,34106,1.6,13,1,2,0,0.5,NAO
1,3550308,35,1,1,95.1,239930.41,119965.21,179948,7,20,6.5,69376,4391,34106,1.6,7,1,1,1,0.5,SIM
1,3550308,35,1,1,183353,1131186.91,678712.14,956984,7,20,6.5,69376,4391,34106,1.6,43,1,2,1,0.41,SIM
1,2500734,35,2,1,138.17,102343.09,71640.16,93849,1,20,6.5,69376,4391,34106,1.6,40,2,2,0,0.31,SIM
2,3550308,35,7,1,148,1159666.42,579833.21,869750,1,20,6.5,69376,4391,34106,1.6,32,2,2,0,0.5,SIM
1,3550308,35,2,1,179.77,805290.85,402645.42,607995,0,20,6.5,69376,4391,34106,1.6,43,2,2,0,0.51,NAO
1,3520509,35,1,1,12897941,413941.29,257598.08,355485,0,2,6.5,69376,4391,34106,1.6,6,1,2,2,0.38,NAO
1,3550308,35,1,1,384569,1542574.89,764500,1154395,0,2,6.5,69376,4391,34106,1.6,14,1,2,4,0.51,NAO
1,3550308,35,2,1,92.56,949714.86,571025.55,799436,0,21,6.5,69376,4391,34106,1.6,31,2,2,0,0.4,NAO
1,3509502,35,2,1,255.75,454829.31,273470.67,382859,0,20,6.5,69376,4391,34106,1.6,41,2,2,0,0.4,NAO
1,3502903,35,2,1,800,408760.83,204809.61,307214,0,24,6.5,69376,4391,34106,1.6,30,2,2,0,0.5,NAO
1,3550308,35,2,1,465,938439.64,470205.18,705308,0,20,6.5,69376,4391,34106,1.6,44,2,2,0,0.5,NAO
1,3304409,35,8,1,327.8,233783.24,140564.51,196790,1,24,6.5,69376,4391,34106,1.6,21,2,2,0,0.4,SIM
2,3550308,35,3,1,450,1341833.86,672325.85,1008489,0,21,6.5,69376,4391,34106,1.6,38,2,2,0,0.5,NAO
1,3550308,35,2,1,191.72,375468.34,225754.09,316056,0,24,6.5,69376,4391,34106,1.6,42,2,2,0,0.4,NAO
2,3550308,35,5,2,1178,4102516.2,2050000,3075000,57,20,6.5,42712,28549,40264,1.6,28,2,2,0,0.5,SIM
1,3550308,35,2,1,62.73,258410.92,129476.79,194215,36,20,6.5,42712,28549,40264,1.6,35,2,2,0,0.5,SIM
1,3509254,35,2,1,506.96,20376.82,10209.81,15315,1,20,6.5,42712,28549,40264,1.6,30,2,2,0,0.5,SIM
1,3525904,35,2,1,480,791975.73,634911.1,761893,0,20,6.5,42712,28549,40264,1.6,18,2,2,0,0.2,NAO
1,3529401,35,1,1,989665,446679.69,240698.36,353827,0,7,6.5,42712,28549,40264,1.6,8,1,2,2,0.47,NAO
1,4213807,35,2,1,127.5,287108.42,287108.42,416307,0,0,6.5,42712,28549,40264,1.6,23,2,2,0,0.45,NAO
1,3548708,35,1,1,70.09,161782.28,113485.41,147531,1,20,6.5,42712,28549,40264,1.6,22,1,2,1,0.3,SIM
1,3550308,35,1,1,598.89,5000000,3500000,4550000,0,1,6.5,42712,28549,40264,1.6,31,1,2,4,0.3,NAO
1,3148103,31,8,2,3651.7,1015000,497000,755440,3,14,6.5,42712,28549,40264,1.6,15,2,2,0,0.52,SIM
1,5103403,51,1,1,3093546,1296907.31,648453.65,979165,1,7,6.5,42712,28549,40264,1.6,7,1,2,2,0.51,SIM
1,3550308,35,2,1,156,509769.94,255420.23,383130,1,21,6.5,42712,28549,40264,1.6,10,2,2,0,0.5,SIM
1,5101001,51,4,1,1161600,1345325.33,809456.52,1133239,0,21,6.5,42712,28549,40264,1.6,8,2,2,0,0.4,NAO
1,3530805,35,2,1,126.5,119113.75,119113.75,177479,0,0,6.5,42712,28549,40264,1.6,25,2,2,0,0.49,NAO
1,3550308,35,1,1,259.64,1189487.57,595992.74,893989,125,21,6.5,42712,28549,40264,1.6,33,1,2,2,0.5,SIM
1,4213807,35,1,1,77.63,133511.48,66895.96,100344,0,21,6.5,42712,28549,40264,1.6,33,1,2,0,0.5,NAO
1,3550308,35,1,1,634.8,3427381.04,2742000,3290400,0,21,6.5,42712,28549,40264,1.6,26,1,2,3,0.2,NAO
1,3530607,35,2,1,513.64,582893.6,411250,534625,0,21,6.5,42712,28549,40264,1.6,19,2,2,0,0.3,NAO
2,3550308,35,7,1,471.9,998969.03,600640.11,840896,0,21,6.5,42712,28549,40264,1.6,40,2,2,0,0.4,NAO
3,3507506,35,3,1,2100,1076203.64,2042381.82,3063573,0,21,6.5,42712,28549,40264,1.6,41,2,2,0,0.5,NAO
1,3543402,35,2,1,250,183608.7,91997.14,137996,0,21,6.5,42712,28549,40264,1.6,38,2,2,0,0.5,NAO
1,3549805,35,8,1,360,240869.72,120687.77,181032,11,21,6.5,42712,28549,40264,1.6,23,2,2,0,0.5,SIM
1,3523404,35,8,2,558.9,226666.22,136285.33,190799,0,21,6.5,42712,28549,40264,1.6,42,2,2,0,0.4,NAO
1,3525904,35,1,1,97.41,255162.76,153419.16,214787,0,21,6.5,42712,28549,40264,1.6,27,1,2,1,0.4,NAO
1,3550308,35,1,1,1229606,448437.22,224218.61,336328,0,10,6.5,42712,28549,40264,1.6,6,1,2,2,0.5,NAO
1,3550308,35,1,1,395749,2897085.58,1741901.66,2438662,0,20,6.5,42712,28549,40264,1.6,30,1,2,4,0.4,NAO
1,3550308,35,2,1,133,510851.4,307154.51,430016,1,20,6.5,42712,28549,40264,1.6,18,2,2,0,0.4,SIM
1,2513851,35,2,1,240,314639.29,314639.29,471959,0,0,6.5,42712,28549,40264,1.6,8,2,2,0,0.5,NAO
1,3525201,35,2,1,700,79645.05,79645.05,119468,1,0,6.5,42712,28549,40264,1.6,32,2,2,0,0.5,SIM
1,3516903,35,2,1,270,161519.75,80929.27,121394,0,20,6.5,42712,28549,40264,1.6,40,2,2,0,0.5,NAO
1,3534401,35,2,1,7068.8,1022137.49,614570.38,860399,0,19,6.5,42712,28549,40264,1.6,42,2,2,0,0.4,NAO
1,3550308,35,1,1,50.07,95704.84,47852.42,71779,34,20,6.5,42712,28549,40264,1.6,30,1,2,0,0.5,SIM
1,3534401,35,1,1,129.63,250799.46,150795.68,211114,0,19,6.5,42712,28549,40264,1.6,20,1,2,1,0.4,NAO
1,3548500,35,1,1,54.2,234501.86,164496.02,213845,0,19,6.5,42712,28549,40264,1.6,43,1,2,0,0.3,NAO
1,3550308,35,1,1,94.84,247571.78,123785.89,185679,67,7,6.5,42712,28549,40264,1.6,40,1,2,0,0.5,SIM
1,3555406,35,1,1,463906,180712.82,108655.39,152118,16,19,6.5,42712,28549,40264,1.6,30,1,2,1,0.4,SIM
1,3547304,35,2,1,1650,8258467.63,4137905.18,6206858,1,19,6.5,42712,28549,40264,1.6,8,1,2,0,0.5,SIM
1,3550308,35,1,1,213.35,807288.63,485390.36,679547,36,19,6.5,76587,46584,41025,1.1,36,1,2,1,0.4,SIM
1,3550308,35,1,1,121.72,140417.35,84427.33,118198,0,20,6.5,42712,28549,40264,1.6,28,1,2,1,0.4,NAO
1,3523404,35,2,2,1032.2,607476.3,487001.62,584402,0,21,6.5,42712,28549,40264,1.6,28,1,2,0,0.2,NAO
1,3550308,35,1,1,29.83,108516.96,81558.64,101948,0,20,6.5,42712,28549,40264,1.6,20,1,2,0,0.25,NAO
1,3509502,35,1,1,64.71,163408.73,114626.32,149014,0,20,6.5,42712,28549,40264,1.6,24,1,2,1,0.3,NAO
1,3513801,35,1,1,160.52,166010.72,99815.6,139742,0,20,6.5,42712,28549,40264,1.6,32,1,2,1,0.4,NAO
1,3552205,35,2,1,280,244924.23,122719.28,184079,0,20,6.5,42712,28549,40264,1.6,31,2,2,1,0.5,NAO
1,3515004,35,4,1,1137400,122777.46,73821.18,103350,0,20,6.5,42712,28549,40264,1.6,38,2,2,0,0.4,NAO
1,3504107,35,8,1,360,141038.73,70667.45,106001,0,20,6.5,42712,28549,40264,1.6,32,2,2,0,0.5,NAO
1,3550308,35,1,1,238.28,853837.33,513378.23,718730,0,20,6.5,42712,28549,40264,1.6,16,1,2,2,0.4,NAO
1,3535804,35,8,2,3345,404540.71,242724.43,339814,0,20,6.5,42712,28549,40264,1.6,38,2,2,0,0.4,NAO
3,3518800,35,3,1,330,650473.46,325236.73,487855,1,20,6.5,42712,28549,40264,1.6,23,2,2,0,0.5,SIM
1,3513801,35,1,1,96309,289824.08,114912.04,172368,36,7,6.5,42712,28549,40264,1.6,8,1,2,0,0.5,SIM
1,3505708,35,8,1,631.71,1623513.88,811756.94,1217635,0,21,6.5,42712,28549,40264,1.6,31,2,2,0,0.5,NAO
1,3513009,35,8,2,15680,9092195.94,5455317.57,7637445,0,20,6.5,42712,28549,40264,1.6,34,2,2,0,0.4,NAO
1,3550308,35,2,1,276,201969.57,121181.74,170866,0,20,6.5,42712,28549,40264,1.6,38,1,2,0,0.41,NAO
1,3550308,35,1,1,112.3,493826.4,395061.12,478024,0,20,6.5,42712,28549,40264,1.6,34,1,2,1,0.21,NAO
1,3528403,35,8,1,484000,2211679.12,1327007.47,1871081,0,20,6.5,42712,28549,40264,1.6,7,2,2,0,0.41,NAO
1,5219357,35,8,1,1400,25675.28,15405.17,21567,1,24,6.5,69376,4391,34106,1.6,30,2,2,0,0.4,SIM
1,5300108,53,1,1,819933,181901.06,90950.53,136426,57,7,6.5,42712,28549,40264,1.6,24,1,2,1,0.5,SIM
1,3550308,35,1,1,37.65,238111.44,142866.86,201442,0,20,6.5,42712,28549,40264,1.6,35,1,2,1,0.41,NAO
1,3552205,35,2,1,683.2,1126690.31,563345.16,845018,0,2,6.5,42712,28549,40264,1.6,14,2,2,0,0.5,NAO
1,3550308,35,1,1,1450891,849057.73,469165.6,680290,23,2,6.5,42712,28549,40264,1.6,39,1,2,2,0.45,SIM
1,3550308,35,1,1,1120981,504141.38,366095.85,468603,0,2,6.5,42712,28549,40264,1.6,29,1,2,1,0.28,NAO
1,3550308,35,1,1,46306,187699.52,112619.71,158794,0,20,6.5,42712,28549,40264,1.6,20,1,2,0,0.41,NAO
1,3550308,35,1,2,131.65,402630.14,201315.07,301973,18,20,6.5,42712,28549,40264,1.6,40,1,2,0,0.5,SIM
1,3550308,35,1,1,395749,2901081.73,1740649.04,2436909,38,20,6.5,42712,28549,40264,1.6,9,1,2,4,0.4,SIM
1,3528502,35,8,1,110000,616238.86,370002.13,518003,0,34,6.5,42712,28549,40264,1.6,10,2,2,0,0.4,NAO
1,3550308,35,1,1,102.99,208363.31,125017.98,176275,0,20,6.5,42712,28549,40264,1.6,24,1,2,1,0.41,NAO
1,3550308,35,1,1,367.14,3186934.53,1593467.27,2390201,1,20,6.5,42712,28549,40264,1.6,35,1,2,1,0.5,SIM
1,3555406,35,8,1,432,338836.55,169418.27,255822,61,20,6.5,42712,28549,40264,1.6,36,2,2,0,0.51,SIM
1,3550308,35,1,1,68.27,224428.59,112214.3,168321,0,21,6.5,42712,28549,40264,1.6,36,1,2,1,0.5,NAO
1,3550308,35,1,1,133.86,449282.49,269569.49,380093,1,21,6.5,42712,28549,40264,1.6,17,1,2,2,0.41,SIM
1,3550308,35,1,1,47.98,56756.38,56756.38,85135,71,0,6.5,42712,28549,40264,1.6,40,1,2,0,0.5,SIM
1,3550605,35,8,1,2000,218008.71,109004.36,163507,0,21,6.5,42712,28549,40264,1.6,37,2,2,0,0.5,NAO
1,3550308,35,1,1,622.25,1285824.89,642912.44,970798,0,21,6.5,42712,28549,40264,1.6,27,1,2,4,0.51,NAO
1,3525904,35,8,2,666.77,427258.35,256355.01,358897,0,21,6.5,42712,28549,40264,1.6,17,1,2,0,0.4,NAO
1,3550308,35,2,1,110,655817.47,393490.48,554822,1,21,6.5,42712,28549,40264,1.6,43,2,2,1,0.41,SIM
1,3550308,35,1,1,222.69,746950.5,448170.3,627438,0,21,6.5,42712,28549,40264,1.6,16,1,1,2,0.4,NAO
1,3530607,35,8,1,70625,3716141.92,2603120.22,3384056,0,21,6.5,42712,28549,40264,1.6,27,2,2,0,0.3,NAO
1,4106902,41,1,1,1411078,487451,291862.72,411526,0,7,6.5,42712,28549,40264,1.6,7,1,2,2,0.41,NAO
1,3550308,35,1,1,93.71,385322.26,192661.13,288992,1,20,6.5,42712,28549,40264,1.6,35,1,1,0,0.5,SIM
1,2513851,35,2,1,125,375538.52,225480.83,315673,0,20,6.5,42712,28549,40264,1.6,29,2,2,1,0.4,NAO
1,3550308,35,1,1,133.61,351866.73,211267.82,295775,0,21,6.5,42712,28549,40264,1.6,16,1,2,1,0.4,NAO
1,2413003,35,1,1,66692,227772.12,113965.78,170949,0,20,6.5,42712,28549,40264,1.6,39,1,1,0,0.5,NAO
1,3506359,35,1,1,261.26,2132765.36,1493980.78,1942175,0,22,6.5,42712,28549,40264,1.6,7,1,2,2,0.3,NAO
1,3550308,35,1,1,95.42,370301.34,259392.38,337210,0,20,6.5,42712,28549,40264,1.6,35,1,2,1,0.3,NAO
1,3550308,35,1,1,738831,410517.2,287563.19,373832,0,20,6.5,42712,28549,40264,1.6,14,1,2,1,0.3,NAO
1,3550308,35,1,1,168.24,863456.43,432030.42,648046,11,20,6.5,42712,28549,40264,1.6,30,1,2,2,0.5,SIM
1,3525904,35,8,2,7230.06,353157.18,176702.19,265053,0,20,6.5,42712,28549,40264,1.6,28,2,2,0,0.5,NAO
2,3550308,35,3,1,387.5,744386.55,446944.56,625722,0,20,6.5,42712,28549,40264,1.6,41,2,1,0,0.4,NAO
1,3550308,35,2,2,350,1518387.68,759725.27,1139588,1,20,6.5,42712,28549,40264,1.6,33,2,2,0,0.5,SIM
1,3550308,35,1,1,112.05,319438.97,191797.54,268517,1,20,6.5,42712,28549,40264,1.6,37,1,2,1,0.4,SIM
1,3550308,35,1,1,120.72,387274.31,232527.24,325538,0,22,6.5,42712,28549,40264,1.6,7,1,2,1,0.4,NAO
1,4314902,43,2,1,169.4,740000.73,518363.1,673872,0,20,6.5,42712,28549,40264,1.6,18,2,2,0,0.3,NAO
1,3550308,35,2,1,252,401384.32,281165.7,365515,0,22,6.5,42712,28549,40264,1.6,35,2,2,0,0.3,NAO
1,3550308,35,2,1,160,435272.28,261346.18,365885,0,22,6.5,42712,28549,40264,1.6,39,2,2,0,0.4,NAO
1,3550308,35,1,1,139.07,414277.37,290197.15,377256,0,22,6.5,42712,28549,40264,1.6,37,1,2,1,0.3,NAO
1,3550308,35,2,1,258,248609.65,199026.94,238832,0,20,6.5,42712,28549,40264,1.6,29,2,2,0,0.2,NAO
1,3550308,35,1,1,161.61,528464.61,264417.26,396626,23,22,6.5,42712,28549,40264,1.6,33,1,2,2,0.5,SIM
